chr	strand	gene_locus	gene_id	gene_name	gene_biotype	sites_position_cDNA	sites_num	cDNA_sum	c1.d14_WT1	c2.d14_WT2	c3.d14_WT3	c4.d14_WT4	t1.d14_HOM1	t2.d14_HOM2	t3.d14_HOM3	t4.d14_HOM4	logFC	logCPM	PValue	FDR
6	-	chr6:39603236-39725462	ENSMUSG00000002413	Braf	protein_coding	[39603416, 39603239]	2	287	34.8	37.1	41.7	32.2	27.6	57.5	31.7	39.4	0.102633314631429	5.33325941471825	0.681874432739886	1
7	-	chr7:64756112-65156569	ENSMUSG00000030518	Fam189a1	protein_coding	[64871683, 64756095]	2	180	20.9	23.5	24.9	23	30.3	31.4	21.8	17.2	0.0906051849510967	4.71291491996776	0.681903968286643	1
8	+	chr8:105348257-105369880	ENSMUSG00000014786	Slc9a5	protein_coding	[105369343]	1	333	29.6	43.2	56.8	37.9	46.8	47	45.9	41.4	0.0590594225894526	5.53450550776006	0.681906946284686	1
19	+	chr19:34550693-34576418	ENSMUSG00000045932	Ifit2	protein_coding	[34576522]	1	54	12.2	0	9.8	6.9	5.5	13.6	6.6	7.1	0.330215227202603	3.23598469867251	0.681976448018289	1
4	-	chr4:126435011-126468582	ENSMUSG00000041530	Ago1	protein_coding	[126435014]	1	479	67.9	59.8	67.5	69	66.1	60.6	56.8	67.6	-0.0619139859764626	6.05223266999283	0.68198101371441	1
11	+	chr11:102284930-102289236	ENSMUSG00000034757	Tmub2	protein_coding	[102289234]	1	401	47	56	49.7	52.9	41.3	70	51.3	54.5	0.0797301268617145	5.79353013401651	0.682006714035603	1
11	+	chr11:119267886-119285453	ENSMUSG00000025579	Gaa	protein_coding	[119285453]	1	679	83.6	77.2	90.6	103.5	77.2	120.2	97.2	77.7	0.078853026381304	6.54091573200448	0.682048584269167	1
13	-	chr13:104205120-104228843	ENSMUSG00000021713	Ppwd1	protein_coding	[104223152, 104205123]	2	138	15.7	18.9	19.5	14.9	16.5	26.1	17.5	16.1	0.11823750825897	4.36008798968327	0.682114119839913	1
15	+	chr15:44881379-44883054	ENSMUSG00000060530	A930017M01Rik	pseudogene	[44884739]	1	97	12.2	12.9	13.3	16.1	15.2	13.6	10.9	10.1	-0.15033281125488	3.91833939656533	0.682174515361163	1
19	-	chr19:40295048-40402266	ENSMUSG00000025006	Sorbs1	protein_coding	[40292051, 40292839]	2	183	19.2	28.8	28.4	21.8	19.3	25.1	29.5	18.2	-0.140760171925064	4.7237742617059	0.682185852964011	1
19	-	chr19:5070858-5085530	ENSMUSG00000061451	Tmem151a	protein_coding	[5080731]	1	227	27.9	20.4	41.7	37.9	35.8	22	31.7	28.3	-0.129388707350371	5.0285014546757	0.682296705308218	1
12	+	chr12:103434210-103440238	ENSMUSG00000064215	Ifi27	protein_coding	[103440238]	1	77	10.4	9.8	14.2	9.2	15.2	3.1	10.9	10.1	-0.207187021513794	3.63702600778648	0.682311264248203	1
2	-	chr2:157556361-157571273	ENSMUSG00000067787	Blcap	protein_coding	[157556362]	1	3393	400.5	449.1	450.3	477.1	468.5	487.2	428.1	454.2	0.0444678612639994	8.82780529599666	0.68252497892682	1
5	-	chr5:135908408-135934615	ENSMUSG00000051391	Ywhag	protein_coding	[135908410]	1	13550	1976.5	1744	1830.4	1848.5	1777.4	1986.4	1753	1663.4	-0.0421482784284309	10.83295247655	0.68256782725905	1
2	+	chr2:24949791-24962074	ENSMUSG00000026974	Zmynd19	protein_coding	[24962073]	1	45	5.2	3	7.1	11.5	4.1	6.3	3.3	8.1	-0.224275352178867	3.0302732551489	0.682637600888905	1
7	-	chr7:74275418-74554779	ENSMUSG00000025790	Slco3a1	protein_coding	[74281977, 74275418]	2	350	54	50	33.7	47.1	55.1	36.6	60.1	44.4	0.0971036549404832	5.6215826053997	0.682654810002103	1
X	-	chrX:160122208-160138412	ENSMUSG00000031299	Pdha1	protein_coding	[160122219]	1	1718	198.5	240.8	222	221.9	175	306.3	230.5	214	0.0664942632702213	7.84083709498508	0.682702239261189	1
X	+	chrX:136245078-136247138	ENSMUSG00000042712	Wbp5	protein_coding	[136247038]	1	155	26.1	15.9	19.5	19.5	12.4	26.1	18.6	29.3	0.176412098743123	4.51876300279432	0.682737122966588	1
10	-	chr10:42181840-42276754	ENSMUSG00000048756	Foxo3	protein_coding	[42181845]	1	705	106.2	88.6	95	100	88.2	79.5	102.7	99.9	-0.0554688032812962	6.59701140825398	0.682827520184363	1
8	-	chr8:24949610-25016921	ENSMUSG00000031555	Adam9	protein_coding	[24949611]	1	133	12.2	23.5	27.5	8	22	16.7	5.5	20.2	-0.210674151771389	4.30196282242464	0.683089011206123	1
5	-	chr5:122787458-122821338	ENSMUSG00000029472	Anapc5	protein_coding	[122787730]	1	2689	325.7	446.8	316.2	355.2	351.4	342.9	371.4	327	-0.0593269223877513	8.48157529403201	0.683208757902429	1
5	+	chr5:130144860-130155805	ENSMUSG00000034110	Kctd7	protein_coding	[130155113]	1	144	12.2	28	13.3	16.1	17.9	14.6	26.2	20.2	0.11338786004806	4.40826057471746	0.683436307115314	1
12	-	chr12:111803191-111813872	ENSMUSG00000021287	Xrcc3	protein_coding	[111803192]	1	49	7	9.1	3.6	4.6	11	4.2	6.6	7.1	0.182369469067954	3.11970601707693	0.683556005642528	1
10	+	chr10:79988583-79996061	ENSMUSG00000004665	Cnn2	protein_coding	[79995385]	1	56	3.5	6.8	8	8	5.5	10.5	7.6	8.1	0.215842906071797	3.26434186969379	0.683734423880431	1
2	-	chr2:165000356-165034866	ENSMUSG00000039804	Ncoa5	protein_coding	[165000359]	1	1369	160.2	212	165.2	200	183.3	174.6	180.2	173.6	-0.0638352479510039	7.52215661523936	0.683757175538448	1
11	-	chr11:74906358-74925947	ENSMUSG00000001323	Srr	protein_coding	[74906793]	1	404	52.2	61.3	55.1	51.7	51	34.5	71	51.5	-0.098343713852043	5.80532878306618	0.683773184344579	1
5	-	chr5:84054760-84417381	ENSMUSG00000029245	Epha5	protein_coding	[84314661, 84065517]	2	448	55.7	71.9	65.7	47.1	42.7	83.6	48.1	51.5	-0.0988120576084176	5.93717032303496	0.683897149799377	1
12	-	chr12:81497940-81532910	ENSMUSG00000090935	Synj2bp	protein_coding	[81501746]	1	152	7	21.2	30.2	21.8	13.8	11.5	19.7	28.3	-0.184011237098456	4.47419691708031	0.683935745688064	1
11	+	chr11:120467634-120483983	ENSMUSG00000025793	Hgs	protein_coding	[120483974]	1	944	134.1	142.4	128.8	108.1	133.7	127.5	115.8	116.1	-0.0663516163109674	6.99951224639807	0.684131205655718	1
3	-	chr3:59216271-59262870	ENSMUSG00000036353	P2ry12	protein_coding	[59216359]	1	40	12.2	5.3	5.3	2.3	4.1	9.4	4.4	2	-0.200719245793664	2.90775035454592	0.684284721151771	1
9	-	chr9:31149556-31211814	ENSMUSG00000031996	Aplp2	protein_coding	[31149558, 31150647]	2	3119	449.3	436.2	398.8	427.6	496	407.7	364.8	383.5	-0.0527730512558084	8.7209476673828	0.684448908574621	1
8	+	chr8:31089470-31097046	ENSMUSG00000039661	Dusp26	protein_coding	[31097009]	1	381	40.1	47.7	51.5	56.3	42.7	57.5	55.7	51.5	0.0779065647631927	5.72569566075186	0.684457834050689	1
1	-	chr1:5913706-5917397	ENSMUSG00000033774	Npbwr1	protein_coding	[5913713]	1	46	3.5	10.6	3.6	3.4	9.6	6.3	5.5	5	0.152974954978913	3.0465727512332	0.684654832314285	1
9	+	chr9:36821938-36878923	ENSMUSG00000032118	Fez1	protein_coding	[36878919]	1	3288	444.1	418.8	424.5	450.6	446.4	507	427.1	413.8	0.0482772946874994	8.79264516702647	0.684698599215402	1
12	+	chr12:84773269-84775088	ENSMUSG00000021241	Isca2	protein_coding	[84775085]	1	524	57.5	81	64.8	77	40	78.4	64.4	81.8	-0.0827102020518218	6.15543722180454	0.684712190270615	1
15	+	chr15:82147265-82205375	ENSMUSG00000022463	Srebf2	protein_coding	[82190674]	1	49	5.2	9.8	5.3	6.9	2.8	4.2	10.9	5	-0.282862199913554	3.11415584678197	0.684739184288939	1
4	+	chr4:134930897-134937547	ENSMUSG00000028821	Syf2	protein_coding	[134937536]	1	279	41.8	31.8	44.4	27.6	40	30.3	44.8	40.4	0.103648665377819	5.30566525381858	0.684755372275391	1
15	-	chr15:81704247-81729918	ENSMUSG00000022391	Rangap1	protein_coding	[81704253]	1	2571	311.7	349.9	304.6	385.1	370.6	327.2	355	348.2	0.0485751407365299	8.43561337614383	0.685203973907468	1
2	+	chr2:181512549-181512711	ENSMUSG00000088378	Gm25184	snRNA	[181515890]	1	55	3.5	9.8	5.3	6.9	5.5	9.4	6.6	9.1	0.16965934682063	3.24134089136532	0.685231231898064	1
4	+	chr4:141444653-141467929	ENSMUSG00000006215	Zbtb17	protein_coding	[141467222]	1	103	10.4	15.1	8	24.1	11	17.8	10.9	12.1	-0.14522297182192	3.99172452375795	0.685248468316901	1
13	+	chr13:17695412-17699104	ENSMUSG00000012429	Mplkip	protein_coding	[17699098, 17697333]	2	387	61	53.8	45.3	43.7	48.2	53.3	52.4	58.5	0.0891472813937807	5.75384966338723	0.685269060564372	1
11	+	chr11:116198854-116215317	ENSMUSG00000020778	Ten1	protein_coding	[116215316]	1	464	54	60.6	62.2	63.2	51	62.7	71	66.6	0.0658789060740412	5.99870938436635	0.685332893632755	1
5	+	chr5:74093076-74094336	ENSMUSG00000053656	Dancr	lincRNA	[74094335]	1	218	26.1	28	26.6	31	26.2	43.9	26.2	24.2	0.113024734465745	4.96712893176641	0.685343848623554	1
8	+	chr8:85299631-85308277	ENSMUSG00000031697	Orc6	protein_coding	[85308069]	1	806	99.3	109.8	103.9	108.1	137.8	77.4	115.8	114.1	0.0643972985093958	6.78397250975546	0.685351275658759	1
6	-	chr6:85910153-85915686	ENSMUSG00000057103	Cml1	protein_coding	[85910161]	1	96	15.7	9.1	14.2	11.5	17.9	12.5	13.1	12.1	0.17415314602309	3.91162567184357	0.685369378955386	1
13	+	chr13:111686177-111718595	ENSMUSG00000032727	Mier3	protein_coding	[111718594]	1	442	31.3	40.1	74.6	80.5	75.8	52.3	63.3	54.5	0.0911646010746779	5.940411591054	0.685436224263957	1
2	-	chr2:122681232-122702662	ENSMUSG00000005802	Slc30a4	protein_coding	[122681244]	1	126	5.2	17.4	18.6	19.5	19.3	18.8	14.2	17.2	0.0888446775037393	4.24018424529157	0.685545957676316	1
10	+	chr10:67096124-67256325	ENSMUSG00000037876	Jmjd1c	protein_coding	[67140160, 67226520, 67256317]	3	643	73.1	104.5	79.9	69	82.7	116	72.1	76.7	0.0705730908322811	6.44549210971171	0.68595308582363	1
11	+	chr11:54303797-54364755	ENSMUSG00000020333	Acsl6	protein_coding	[54361510, 54364751]	2	420	61	48.5	61.3	64.4	68.9	65.9	32.8	53.5	-0.0850975459084744	5.87455425910501	0.68620885339206	1
9	-	chr9:57142799-57148304	ENSMUSG00000032298	Neil1	protein_coding	[57142799]	1	50	7	8.3	8	4.6	2.8	9.4	8.7	3	-0.222867995603171	3.13733407967693	0.686338237362789	1
14	-	chr14:96105258-96519101	ENSMUSG00000022076	Klhl1	protein_coding	[96105259]	1	86	15.7	11.4	8.9	9.2	15.2	16.7	8.7	9.1	0.178723715852789	3.77443165348678	0.68644085751362	1
1	+	chr1:136259406-136274405	ENSMUSG00000097433	Gm26781	antisense	[136264182]	1	53	1.7	9.1	5.3	8	6.9	8.4	9.8	5	0.178524266086667	3.20138110542165	0.686526296905578	1
12	-	chr12:102741731-102758671	ENSMUSG00000041716	Gm20604	protein_coding	[102741717]	1	270	48.8	30.3	38.2	36.8	34.4	29.3	47	31.3	-0.0727819752550392	5.26779250528494	0.68662161067447	1
10	+	chr10:40883474-40938569	ENSMUSG00000019831	Wasf1	protein_coding	[40938561]	1	1550	222.9	199.9	202.5	193.1	197	201.8	229.4	218	0.0569755181050251	7.71410295480139	0.686742320692512	1
10	-	chr10:93247413-93311134	ENSMUSG00000008398	Elk3	protein_coding	[93249326]	1	50	5.2	6.8	4.4	12.6	6.9	8.4	5.5	4	-0.2303543182093	3.14296009553797	0.68678446466014	1
15	+	chr15:75993768-75999151	ENSMUSG00000063704	Mapk15	protein_coding	[75999151]	1	52	10.4	9.8	4.4	5.7	8.3	6.3	3.3	8.1	-0.212930281082061	3.18430291631924	0.686985858551623	1
7	+	chr7:140856956-140863729	ENSMUSG00000025485	Ric8	protein_coding	[140863141]	1	524	62.7	71.9	71.9	62.1	60.6	86.8	56.8	79.7	0.0752958383781141	6.16468129855421	0.687012584400195	1
6	+	chr6:121300226-121337732	ENSMUSG00000030108	Slc6a13	protein_coding	[121337718]	1	244	22.6	47.7	29.3	31	33.1	24	44.8	20.2	-0.153267171950852	5.10460321436493	0.687143252913779	1
3	-	chr3:41626719-41742513	ENSMUSG00000059834	Sclt1	protein_coding	[41626723]	1	148	17.4	22.7	16.9	17.2	15.2	18.8	22.9	24.2	0.117084400713889	4.44926221370289	0.687200305476089	1
X	+	chrX:101254527-101260872	ENSMUSG00000042903	Foxo4	protein_coding	[101260869]	1	119	17.4	19.7	14.2	16.1	22	10.5	19.7	9.1	-0.182875254397176	4.17499828475607	0.687233007395552	1
9	+	chr9:25252438-25308570	ENSMUSG00000001833	Sept7	protein_coding	[25308563]	1	2785	365.7	368	399.6	373.6	351.4	394.1	353.9	361.3	-0.0456860986801422	8.54438106896532	0.687552976219636	1
5	-	chr5:110361753-110448502	ENSMUSG00000043323	Fbrsl1	protein_coding	[110362792, 110362437, 110429878]	3	524	78.4	73.5	64.8	59.8	82.7	70	66.6	69.6	0.0642736471286824	6.17872246565023	0.687661788091486	1
14	-	chr14:31170929-31216945	ENSMUSG00000021910	Nisch	protein_coding	[31170931]	1	1864	240.3	263.5	250.4	257.5	252.1	240.5	278.5	205.9	-0.0563160336194793	7.97078531386886	0.687669550892544	1
4	+	chr4:116507548-116538242	ENSMUSG00000028696	Ipp	protein_coding	[116540821]	1	79	17.4	9.8	11.5	8	5.5	11.5	6.6	15.1	-0.162891122301982	3.66788535298799	0.687778469150793	1
8	+	chr8:123653928-123663883	ENSMUSG00000039960	Rhou	protein_coding	[123663881]	1	281	34.8	37.9	40.9	31	44.1	40.8	45.9	25.2	0.0784653106105101	5.31141631462151	0.687811381663508	1
10	-	chr10:95174745-95324096	ENSMUSG00000045867	Cradd	protein_coding	[95174741]	1	69	22.6	4.5	6.2	11.5	4.1	5.2	14.2	12.1	-0.172201402959846	3.51984318208728	0.687841237307463	1
X	-	chrX:93764606-93832200	ENSMUSG00000035232	Pdk3	protein_coding	[93764624]	1	211	29.6	29.5	24	34.5	24.8	16.7	36	31.3	-0.0955953174993301	4.92490407333285	0.687992898499353	1
1	+	chr1:191325911-191350913	ENSMUSG00000026627	Tmem206	protein_coding	[191350914]	1	45	8.7	4.5	6.2	3.4	1.4	8.4	10.9	5	0.279474304383222	3.02912469787616	0.687998390261966	1
6	-	chr6:97286866-97617540	ENSMUSG00000030064	Frmd4b	protein_coding	[97286868]	1	272	52.2	40.1	27.5	34.5	33.1	31.4	35	42.4	-0.0707492457235116	5.2728673085604	0.688045535172217	1
16	-	chr16:59612948-59639390	ENSMUSG00000022722	Arl6	protein_coding	[59613322, 59612955]	2	275	45.3	36.3	24	40.2	31.7	36.6	40.4	44.4	0.126798282414425	5.28934489708826	0.688071348241796	1
6	+	chr6:125009144-125037869	ENSMUSG00000038346	Zfp384	protein_coding	[125037866]	1	210	27.9	32.6	25.8	28.7	19.3	33.5	17.5	35.3	-0.107866325444648	4.90952403741541	0.688204353266251	1
6	-	chr6:42315311-42324642	ENSMUSG00000029861	Fam131b	protein_coding	[42315716]	1	131	22.6	24.2	8	20.7	22	10.5	18.6	16.1	-0.165145467610382	4.29941869907183	0.688442826875381	1
19	-	chr19:5707375-5726316	ENSMUSG00000024937	Ehbp1l1	protein_coding	[5708051]	1	192	29.6	21.2	27.5	23	31.7	19.9	30.6	26.2	0.113491937836871	4.80521874243345	0.688582879701269	1
11	-	chr11:5528886-5542186	ENSMUSG00000020482	Ccdc117	protein_coding	[5528889]	1	358	59.2	42.4	48.8	51.7	52.4	29.3	54.6	52.5	-0.0770072787308016	5.6548854129271	0.688664247021686	1
1	-	chr1:154390730-154884500	ENSMUSG00000004110	Cacna1e	protein_coding	[154390737]	1	510	67.9	90.9	56.8	59.8	62	87.8	48.1	62.6	-0.0894365781010711	6.12186881006658	0.688668715874829	1
2	+	chr2:52857859-53134201	ENSMUSG00000036053	Fmnl2	protein_coding	[53133802]	1	739	120.2	81.8	110.1	81.6	99.2	111.9	105.9	91.8	0.0766978323288392	6.66948217749996	0.688725198966693	1
2	-	chr2:26409430-26445215	ENSMUSG00000026924	Sec16a	protein_coding	[26409437]	1	509	69.7	53	73.7	72.4	66.1	87.8	60.1	66.6	0.0818286694322078	6.14093309652553	0.688731127045495	1
X	+	chrX:152001844-152004441	ENSMUSG00000025260	Hsd17b10	protein_coding	[152004438]	1	357	41.8	49.2	40.9	52.9	44.1	56.5	56.8	38.4	0.07752548817836	5.63912477163975	0.688884570365832	1
15	-	chr15:55638842-55906948	ENSMUSG00000060429	Sntb1	protein_coding	[55636397]	1	77	15.7	9.1	6.2	10.3	13.8	7.3	7.6	16.1	0.206561945237883	3.64353760710261	0.688900193589932	1
14	-	chr14:56790584-56811715	ENSMUSG00000040123	Zmym5	protein_coding	[56792924, 56790599]	2	418	61	53	60.4	56.3	56.5	62.7	38.2	60.6	-0.069466709787903	5.86035674792492	0.688931743915089	1
9	-	chr9:118064528-118150195	ENSMUSG00000039163	Cmc1	protein_coding	[118065094]	1	124	15.7	15.1	14.2	25.3	16.5	18.8	9.8	18.2	-0.125826992971338	4.22920989575511	0.68899145678655	1
2	-	chr2:165784151-165899015	ENSMUSG00000039671	Zmynd8	protein_coding	[165784155]	1	1533	212.5	202.9	229.1	188.5	205.3	195.5	184.6	218	-0.0530384066254514	7.69170383070999	0.689081366841092	1
2	-	chr2:32377096-32381937	ENSMUSG00000039195	1110008P14Rik	protein_coding	[32379108]	1	921	111.5	126.5	139.4	120.7	136.4	105.6	118	121.1	-0.0704108579729935	6.96354338956342	0.689115566417469	1
7	+	chr7:107595050-107748581	ENSMUSG00000036528	Ppfibp2	protein_coding	[107744883]	1	58	8.7	8.3	7.1	9.2	5.5	7.3	10.9	5	-0.179904788958499	3.30657678785547	0.689130148133231	1
9	-	chr9:51056779-51077093	ENSMUSG00000060594	Layn	protein_coding	[51055023]	1	49	3.5	5.3	9.8	9.2	8.3	4.2	8.7	3	-0.283420724950955	3.11937422601149	0.68931817390988	1
1	+	chr1:134405558-134411739	ENSMUSG00000026456	Cyb5r1	protein_coding	[134411724]	1	160	17.4	23.5	17.8	21.8	22	11.5	29.5	26.2	0.125133622012658	4.55446594824411	0.689456092752383	1
11	+	chr11:80383278-80405732	ENSMUSG00000017421	Zfp207	protein_coding	[80396244, 80398730, 80395756, 80408553]	4	390	59.2	43.9	55.9	58.6	51	56.5	44.8	52.5	-0.0573084355312959	5.77005120871574	0.689531595679471	1
11	+	chr11:59306927-59333551	ENSMUSG00000000126	Wnt9a	protein_coding	[59333542]	1	43	5.2	7.6	2.7	5.7	6.9	3.1	12	3	0.196470119627459	2.98010821925628	0.689538070811173	1
7	+	chr7:16815888-16840930	ENSMUSG00000030374	Strn4	protein_coding	[16840926]	1	1795	207.2	217.3	252.2	263.3	237	240.5	249	248.3	0.0484060154861985	7.91787537603927	0.689594931997815	1
13	-	chr13:21442174-21453729	ENSMUSG00000022228	Zscan26	protein_coding	[21442174]	1	51	1.7	6.1	8	8	5.5	11.5	7.6	4	0.178131649072707	3.16042570113694	0.68986244697325	1
X	+	chrX:153832224-153834242	ENSMUSG00000046550	Spin2c	protein_coding	[153834240]	1	210	38.3	25	18.6	31	24.8	36.6	31.7	25.2	0.141748259928889	4.9286054211469	0.689891401594239	1
19	-	chr19:4800568-4811633	ENSMUSG00000006456	Rbm14	protein_coding	[4800924]	1	383	54	54.5	49.7	52.9	63.4	45	41.5	51.5	-0.0824124878387186	5.74013250996571	0.689966921230066	1
13	-	chr13:17715961-17805096	ENSMUSG00000041297	Cdk13	protein_coding	[17715969, 17717483, 17744166]	3	220	24.4	27.3	31.1	29.9	27.6	29.3	28.4	35.3	0.0898909210907125	4.97732583778503	0.690185034553712	1
7	-	chr7:89954655-89980982	ENSMUSG00000030619	Eed	protein_coding	[89954733]	1	413	61	56	48.8	63.2	55.1	50.2	59	52.5	-0.0622606063000014	5.84706899655353	0.690211180316428	1
9	+	chr9:13246981-13289408	ENSMUSG00000079084	Ccdc82	protein_coding	[13253580, 13256974]	2	197	26.1	28	24.9	21.8	28.9	18.8	29.5	32.3	0.104815873442628	4.83080647718768	0.690294580296933	1
18	+	chr18:31759823-31784070	ENSMUSG00000041915	Ammecr1l	protein_coding	[31783767]	1	259	47	35.6	30.2	34.5	37.2	20.9	42.6	35.3	-0.0850438072317729	5.2087219504541	0.69089193736404	1
18	+	chr18:37400854-37403908	ENSMUSG00000051242	Pcdhb9	protein_coding	[37403907]	1	159	15.7	18.9	24.9	20.7	23.4	19.9	21.8	23.2	0.098511864249999	4.5467330876092	0.691238235759642	1
7	+	chr7:45526329-45554228	ENSMUSG00000040428	Plekha4	protein_coding	[45554228]	1	53	5.2	11.4	6.2	5.7	5.5	3.1	8.7	8.1	-0.247832532836621	3.19885235543487	0.691249007504682	1
15	+	chr15:78891839-78891912	ENSMUSG00000099267	Mir6955	miRNA	[78894583]	1	434	52.2	64.4	51.5	55.2	55.1	52.3	81.9	48.4	0.075993465806841	5.90685419122139	0.691347264174312	1
5	+	chr5:142401496-142462010	ENSMUSG00000056493	Foxk1	protein_coding	[142462009]	1	966	108	138.6	144.8	135.7	150.2	60.6	146.4	140.3	-0.0960231979803959	7.02898152891754	0.691649039426533	1
15	-	chr15:75924683-75929729	ENSMUSG00000022570	Tsta3	protein_coding	[75924683]	1	201	29.6	22.7	30.2	21.8	20.7	29.3	28.4	32.3	0.124293289476625	4.85914342302174	0.69174604455923	1
12	+	chr12:73964529-73984819	ENSMUSG00000021113	Snapc1	protein_coding	[73984384, 73988960, 73988753]	3	1085	130.6	151.5	154.5	150.6	151.6	105.6	137.6	169.6	-0.0677847009001253	7.19442112740883	0.692059985936496	1
7	-	chr7:127607030-127615796	ENSMUSG00000045639	Zfp629	protein_coding	[127607034]	1	530	67.9	65.1	83.5	74.7	84	52.3	73.2	68.6	-0.082742355472709	6.19311823904057	0.692080473042634	1
15	+	chr15:100227818-100261243	ENSMUSG00000023027	Atf1	protein_coding	[100261245]	1	95	12.2	12.9	16	11.5	6.9	15.7	15.3	9.1	-0.156049278366913	3.88735189500125	0.692318591362186	1
4	-	chr4:121145372-121215083	ENSMUSG00000049878	Rlf	protein_coding	[121145883]	1	1587	243.8	174.9	199.8	229.9	235.6	156.8	247.9	245.3	0.0716475541185465	7.76662262760798	0.692390092995733	1
6	+	chr6:29768010-29912309	ENSMUSG00000029772	Ahcyl2	protein_coding	[29912308]	1	267	41.8	28.8	46.2	32.2	23.4	57.5	22.9	32.3	-0.102340178842948	5.24120194650812	0.692435842817082	1
8	-	chr8:84246236-84249760	ENSMUSG00000019362	D8Ertd738e	protein_coding	[84246238]	1	649	85.3	83.3	79	93.1	82.7	104.5	74.3	92.9	0.0679231307313821	6.47601777913035	0.692545396176533	1
11	-	chr11:75440943-75454716	ENSMUSG00000045374	Wdr81	protein_coding	[75440952]	1	128	26.1	16.7	16.9	14.9	16.5	22	17.5	10.1	-0.119183987135153	4.27260982088081	0.692558885620574	1
1	-	chr1:134296782-134332927	ENSMUSG00000026458	Ppfia4	protein_coding	[134298375, 134296783]	2	1444	212.5	207.5	188.3	186.2	217.7	130.7	227.2	184.7	-0.0654479550589543	7.61458396854982	0.692574748446604	1
6	+	chr6:110645580-111567229	ENSMUSG00000056755	Grm7	protein_coding	[110699908, 110687182]	2	116	22.6	17.4	9.8	10.3	11	22	14.2	18.2	0.1956637788506	4.14288132196426	0.692631805564865	1
3	+	chr3:157544278-157544348	ENSMUSG00000065431	Mir186	miRNA	[157548339]	1	1343	203.7	161.3	179.4	165.5	166.7	215.4	146.4	207.9	0.0669836998579924	7.51219808495071	0.692787752162846	1
7	-	chr7:131342717-131362697	ENSMUSG00000040177	2310057M21Rik	protein_coding	[131343194]	1	214	29.6	30.3	26.6	32.2	30.3	20.9	31.7	28.3	-0.0987898243313918	4.94381483861648	0.6930210474405	1
4	+	chr4:109280267-109387816	ENSMUSG00000028552	Eps15	protein_coding	[109387664, 109387801, 109385693, 109386583]	4	395	45.3	62.9	42.6	64.4	49.6	36.6	67.7	49.5	-0.0964457847073104	5.77456090170248	0.693144145710343	1
6	-	chr6:12311609-12749409	ENSMUSG00000032625	Thsd7a	protein_coding	[12312350]	1	40	0	3.8	7.1	8	12.4	3.1	4.4	4	0.17039752510751	2.90604869504388	0.693398106213737	1
9	-	chr9:106688081-106789193	ENSMUSG00000040661	Rad54l2	protein_coding	[106688081]	1	634	88.8	73.5	76.4	96.6	75.8	72.1	95	106	0.082343428264098	6.44917471299506	0.693467358912655	1
8	+	chr8:25785590-25803974	ENSMUSG00000037296	Lsm1	protein_coding	[25802530]	1	538	64.4	65.9	79.9	69	71.6	81.5	62.3	77.7	0.0637099226004017	6.20812279518528	0.69349082584407	1
5	+	chr5:53809605-53903964	ENSMUSG00000039178	Tbc1d19	protein_coding	[53903731, 53903963, 53903531]	3	388	36.6	56.8	54.2	48.3	52.4	46	52.4	59.5	0.0572012939450778	5.74377067108112	0.693993973003591	1
11	-	chr11:50898711-50916164	ENSMUSG00000049321	Zfp2	protein_coding	[50898712]	1	335	48.8	37.9	39.1	50.6	30.3	48.1	54.6	51.5	0.114949437272923	5.55746263565739	0.694006574665707	1
11	+	chr11:98795515-98807858	ENSMUSG00000052915	Msl1	protein_coding	[98807851, 98801038]	2	2117	276.9	275.6	288.6	308.1	267.3	293.8	268.7	282.6	-0.0457466594844022	8.15463541633547	0.694082429189786	1
2	-	chr2:120316460-120353136	ENSMUSG00000027291	Vps39	protein_coding	[120316599]	1	292	38.3	43.9	32	35.6	37.2	58.5	26.2	38.4	0.0986222199901839	5.36007624298377	0.694149896774433	1
